id1,id2,match_len,is_rc,score
186,812,29,+,159.92173173104126
425,654,27,+,159.85875062370155
71,981,25,+,159.8554374955562
411,529,31,+,159.84101859276882
902,903,25,+,159.78575669764388
443,504,32,+,159.77466404494706
396,629,24,+,159.75453372633032
561,852,26,+,159.71093224903902
754,879,29,+,159.7062317015557
349,352,27,+,159.66660357597345
172,186,32,+,159.6574720187903
381,619,23,+,159.640260077267
620,653,32,+,159.63012705112155
122,547,32,+,159.628159491887
282,592,32,+,159.62702232801723
602,884,30,+,159.60555358005632
39,618,30,+,159.58091531043038
200,532,32,+,159.53101533918377
473,590,24,+,159.52036913750047
214,949,30,+,159.4935502873846
447,644,26,+,159.42298510655218
421,720,28,+,159.4084034018781
71,660,31,+,159.39790535983988
360,738,25,+,159.3898576660939
360,738,31,-,159.3898576660939
258,407,26,+,159.38863870441972
376,981,26,+,159.33702769917508
192,407,24,+,159.32831900774846
399,764,23,+,159.26559068684202
7,460,23,+,159.24754929882772
89,773,32,+,159.0164625382655
147,184,21,+,158.98456012495478
286,436,32,+,158.89114997948565
12,488,24,+,158.73209329145507
412,868,24,+,158.71746800916245
291,529,31,+,158.67600116320736
509,641,28,+,158.6739982264068
35,412,25,+,158.6415663949457
363,842,28,+,158.5665017059983
321,555,32,+,158.5429680223436
256,292,30,+,158.53167018217096
688,985,32,+,158.44175585136438
243,517,32,+,158.42120600325129
100,808,23,+,158.36518313510018
81,974,32,+,158.3642960596371
338,861,28,+,158.36203647989848
164,797,24,+,158.35669896819599
237,485,32,+,158.34914060580496
37,586,31,+,158.28380328464942
334,607,24,+,158.2752182593862
334,607,32,-,158.2752182593862
204,314,31,+,158.25997014980962
447,806,29,+,158.25724527243284
939,986,26,+,158.15559123760357
554,732,27,+,158.07946131743626
316,899,31,+,158.0722657274625
121,568,31,+,158.04119428745364
542,892,32,+,158.02973419333048
203,1000,32,+,157.98984709412
955,996,32,+,157.98557794529725
639,1000,32,+,157.98183122048877
326,354,32,+,157.9339169540116
308,473,26,+,157.93124092120763
862,886,32,+,157.9197313825493
376,783,25,-,157.90365763987054
376,783,32,+,157.90365763987054
710,879,32,+,157.87337371775547
646,926,32,+,157.84561878758586
217,917,32,+,157.83361414993493
67,627,30,+,157.7855036038914
316,865,27,+,157.75240055778937
598,786,23,+,157.70208464074423
111,341,25,+,157.64765192973135
346,996,32,+,157.6335318698419
930,996,32,+,157.59805738506142
379,693,30,+,157.5811875866433
407,843,32,+,157.56658130901963
523,530,28,+,157.56290038787532
84,431,26,+,157.53744809899206
226,675,32,+,157.48789960248703
9,596,24,+,157.46468612387653
494,895,18,-,157.44001357757796
494,895,30,+,157.44001357757796
317,340,32,+,157.43718978396222
348,353,23,+,157.43109705574452
343,550,29,+,157.43016911824427
343,550,19,-,157.43016911824427
663,800,32,+,157.4237797508865
57,727,32,+,157.42230587568682
47,790,28,+,157.4059534172106
189,776,29,+,157.39180402360066
189,776,20,-,157.39180402360066
863,1002,31,+,157.38506871267617
46,205,30,+,157.3804818888779
537,830,27,+,157.35824516904563
298,773,32,+,157.34559034195388
720,980,25,+,157.33520331964206
263,647,21,-,157.28017909994614
263,647,26,+,157.28017909994614
606,738,30,+,157.2772904945772
173,182,23,+,157.21624401471303
23,448,26,+,157.20611442637107
158,226,32,+,157.1974413516066
510,962,27,+,157.081811641878
573,742,27,+,157.0184318509741
874,909,32,+,156.9480006762322
285,986,32,+,156.94378421488258
239,979,24,+,156.93789889883394
562,673,26,+,156.90753306980932
558,734,22,+,156.8783733879161
55,992,30,+,156.85794120307787
498,698,23,+,156.8219186828015
372,473,32,+,156.78008913955105
426,577,23,+,156.77400025147324
613,959,28,+,156.76471957317278
178,749,29,+,156.7595081948559
79,645,24,+,156.7549506988135
107,770,24,+,156.69582908361437
107,770,32,-,156.69582908361437
303,484,28,+,156.6784423387169
308,798,31,+,156.66776481557244
457,660,25,+,156.62816019024567
302,861,26,+,156.56887813072623
110,498,27,+,156.56241568144378
110,498,32,-,156.56241568144378
473,879,32,+,156.54387795441463
481,729,22,+,156.53394571887551
285,609,32,+,156.5187768683325
530,642,30,+,156.51676483037633
784,838,26,+,156.49545127376732
473,798,25,+,156.48926016145924
0,367,32,+,156.48599403250853
295,443,32,+,156.48265252571153
648,709,28,+,156.43227556790117
457,854,25,+,156.41826245858132
131,390,29,+,156.3987500397145
227,656,22,+,156.39018134330257
405,518,28,+,156.38512862392307
624,779,32,+,156.36092713076542
46,845,29,+,156.32083132410443
646,675,32,+,156.30397563949097
70,265,31,+,156.29552781502395
40,1001,32,+,156.27072959434273
302,609,22,+,156.2478099601213
384,567,29,+,156.24736226967087
360,508,28,+,156.19630761438745
360,508,32,-,156.19630761438745
16,290,32,+,156.18837939967688
112,665,27,+,156.16543556356652
252,879,29,+,156.14236519612908
315,416,24,+,156.12496297944676
941,997,27,+,156.07963628844487
149,211,27,+,156.0217687300414
539,639,26,+,155.97736965450332
614,834,23,+,155.95067423765315
158,712,32,+,155.90669894619674
159,827,23,+,155.8911064249005
4,502,25,+,155.82970839872442
203,539,24,+,155.76047327331344
712,786,25,+,155.70707017669883
418,732,29,+,155.69716427656047
531,938,24,+,155.68206989101844
277,431,22,+,155.68057873160933
822,867,32,+,155.67560251924965
97,961,29,+,155.6657733303846
323,415,26,+,155.63792963884148
379,868,25,+,155.6284299935317
471,634,28,+,155.57468837289852
258,843,27,+,155.5118968009798
598,646,32,+,155.50273463156478
666,795,26,+,155.496238897092
137,182,23,+,155.48799528993624
525,1000,21,+,155.41539567064203
118,466,22,+,155.39089303762555
141,936,27,+,155.37249277459733
344,402,27,+,155.35833808217572
110,698,32,-,155.3575281855702
110,698,25,+,155.3575281855702
97,523,24,+,155.35248107676273
493,630,27,+,155.33957444667047
195,411,23,+,155.32876127844105
131,196,24,+,155.26234945826462
221,261,29,+,155.2453537042698
432,627,32,+,155.24151136466702
35,665,32,+,155.2244224463712
595,899,28,+,155.21854631035467
321,706,29,+,155.21679032407116
78,172,26,+,155.1545547749206
136,350,26,+,155.1484771693669
136,350,25,-,155.1484771693669
225,879,29,+,155.14147524759522
610,809,32,+,155.05829341228775
283,688,22,+,155.0564134268845
253,708,22,+,155.05020216789873
185,388,28,+,155.04849986053205
197,974,32,+,155.0264033113075
733,964,32,+,155.0125424576761
219,365,28,+,155.00233457423002
636,975,21,+,154.95978217930548
502,903,24,+,154.95738945976697
181,718,32,+,154.94173971587102
271,718,24,+,154.88295055085723
697,929,32,+,154.86155483840602
62,996,30,+,154.8484682618641
16,970,24,+,154.80123399159316
323,489,30,+,154.76504805419728
112,693,32,+,154.72201206190863
327,515,23,+,154.65126769481645
315,644,31,+,154.5854977438722
104,948,25,+,154.5617912052495
75,527,30,+,154.5532323869938
477,755,28,+,154.546423116432
648,737,32,+,154.5301369033506
171,235,30,+,154.50034167470236
71,783,32,+,154.48319701981382
71,783,27,-,154.48319701981382
691,786,24,+,154.45092194740926
644,825,32,+,154.44067026305177
47,978,28,+,154.42829608286888
47,978,18,-,154.42829608286888
137,500,32,+,154.4119240335111
182,886,28,+,154.40926423444546
347,851,32,+,154.38415930642498
96,899,22,+,154.36793436506693
100,633,32,+,154.36581209147175
796,957,32,+,154.36068864602368
755,931,28,+,154.2292576650032
5,559,24,+,154.122765640354
601,759,24,+,154.09737816877367
99,349,27,+,154.07146841802756
304,466,28,+,154.03988475763998
153,563,29,+,154.03822573823714
408,425,32,+,154.01056840901578
661,902,20,+,154.0078563827431
689,943,24,+,154.0028980085302
309,673,21,+,153.96600352180866
326,555,32,+,153.92708369659763
304,667,25,+,153.90221166827183
377,518,25,+,153.88435744390236
502,661,25,+,153.8740854571561
39,518,24,+,153.75329503104797
684,918,26,+,153.72241010091128
204,557,32,+,153.7050558456329
265,518,22,+,153.68682828406128
357,855,29,+,153.61780758458715
592,609,22,+,153.55429050567318
64,688,24,+,153.55314868981435
363,407,27,+,153.54427572034376
345,641,28,+,153.5194979651037
59,230,21,+,153.5105514441991
304,1001,32,+,153.4774928169809
717,861,32,+,153.4613982139294
17,640,32,+,153.3433958087731
432,762,25,+,153.33048479277477
581,592,32,+,153.32947905391907
173,500,32,+,153.27438154591857
203,289,32,+,153.25176757932323
184,728,29,+,153.2453646514223
154,803,29,+,153.2255684505497
941,971,30,+,153.21826559078795
458,567,24,+,153.21536435652678
642,948,30,+,153.20417873801077
794,861,27,+,153.09654645662405
161,545,32,+,153.07290950300447
646,998,32,+,153.053488180854
427,509,32,+,152.99218232750638
427,509,32,-,152.99218232750638
110,430,32,+,152.97463284931686
110,430,27,-,152.97463284931686
146,706,32,+,152.9397397302353
726,911,20,+,152.81625551818385
663,886,27,+,152.76940141134352
457,785,29,+,152.75689522878906
200,685,28,+,152.71663052354654
852,942,24,+,152.70786608479446
169,478,24,+,152.69733793073783
764,887,26,+,152.67978219422977
196,430,26,+,152.66947290543817
174,859,28,+,152.6281806770724
259,722,32,+,152.58020689748113
103,543,32,+,152.56760220732164
325,335,29,+,152.52064855211316
317,446,32,+,152.4629478541353
855,863,23,+,152.44669236378064
79,319,29,+,152.43707930130114
251,585,23,+,152.4297896070079
683,840,22,+,152.40747193912765
4,695,25,+,152.34835989477827
319,575,31,+,152.3436544581067
349,581,20,+,152.32231188987507
764,954,29,+,152.318433790394
620,818,30,+,152.31007154782634
412,912,25,+,152.30890863477723
245,494,23,-,152.29587737829647
245,494,30,+,152.29587737829647
47,505,27,+,152.28999270350883
93,852,32,+,152.2660002724603
182,759,26,+,152.24324779829223
384,847,24,+,152.23789665549896
136,444,23,+,152.23386962182465
44,691,32,+,152.23017996876797
203,206,28,+,152.2127092726796
651,1002,25,+,152.1242141221216
601,968,32,+,152.09135235266902
572,639,27,+,152.0818628059494
795,883,23,+,152.07873767157128
644,806,26,+,152.07206675123075
948,961,27,+,152.06840040655507
48,193,26,+,151.99029769222727
44,597,28,+,151.98753386720657
225,605,32,+,151.9644548209208
639,764,25,+,151.95258015417005
308,364,24,+,151.945520117749
65,186,30,+,151.8971110869237
101,679,28,+,151.86086122117868
114,672,29,+,151.82758685804893
175,1002,20,+,151.77528015858084
735,899,27,+,151.76186534281746
35,922,32,+,151.7310762716612
254,414,26,+,151.723605111485
44,375,31,+,151.71144212455417
438,744,32,+,151.66487572635904
252,973,23,+,151.63635446243995
139,207,22,+,151.63421001237316
274,303,32,+,151.63253394870193
352,581,32,+,151.58447328825798
286,962,28,+,151.54252828301637
14,879,32,+,151.46072229723953
148,278,31,-,151.4512703577747
148,278,23,+,151.4512703577747
364,473,29,+,151.42961495431408
538,679,22,+,151.3750465995167
264,482,27,+,151.3596922262413
235,410,25,+,151.34566580717768
133,300,27,+,151.32309802761367
151,384,23,+,151.28023017861636
595,664,28,+,151.27876122032242
424,865,26,+,151.27004149586878
165,326,25,+,151.1979567538816
165,326,20,-,151.1979567538816
579,856,26,+,151.1649958112465
151,981,27,+,151.1639046603526
97,104,23,+,151.1413438058029
116,531,27,+,151.13557742602669
23,975,24,+,151.09465297658136
334,974,20,+,151.07378913833037
334,974,32,-,151.07378913833037
89,315,32,+,151.03944418102918
170,586,24,+,151.0110033374215
143,996,23,+,150.9791613319992
165,321,23,-,150.97655568621974
165,321,25,+,150.97655568621974
107,548,31,-,150.9477290464406
107,548,26,+,150.9477290464406
555,776,32,+,150.85551771984882
555,776,20,-,150.85551771984882
123,926,29,+,150.8088718940835
215,902,25,+,150.76701927014798
164,990,28,+,150.766931826832
494,814,32,-,150.70599727297682
494,814,32,+,150.70599727297682
457,783,32,+,150.65617374141326
422,716,29,+,150.65542206036437
840,909,30,+,150.63380634806472
69,696,31,+,150.63002396652715
448,843,24,+,150.5842331076929
265,917,24,+,150.56682177564693
11,270,24,+,150.54891355686127
11,270,32,-,150.54891355686127
642,663,26,+,150.47486822784688
52,335,22,+,150.46903655422133
610,702,20,+,150.44777212969856
282,609,27,+,150.37512816410734
279,319,22,+,150.3720436708038
166,423,23,+,150.3655685264412
156,539,32,+,150.31499678402915
421,830,24,+,150.3122738633575
253,654,27,+,150.3062485396931
236,932,31,+,150.30191839039443
112,868,32,+,150.2969157887474
178,355,31,+,150.27023036144024
137,862,23,+,150.22594325081678
203,423,26,+,150.20745665406827
16,761,29,+,150.15989003901822
216,771,24,+,150.13745987809133
281,732,30,+,150.10084531095978
127,284,30,+,150.0965063129786
568,813,27,+,150.02054226191677
168,198,21,+,149.98257170140505
25,770,29,+,149.9632648481269
19,768,24,+,149.9446382142911
348,502,20,+,149.94300759396782
200,877,32,+,149.88749899120762
646,874,23,+,149.8568154089737
582,790,25,+,149.81593263632357
582,790,21,-,149.81593263632357
982,989,32,+,149.79347991297922
25,869,25,+,149.7685086324993
192,842,27,+,149.76229769601946
589,591,29,+,149.74670295453436
213,771,22,+,149.73260304497578
543,544,30,+,149.71674426871195
143,219,22,+,149.7117010574384
407,899,22,+,149.67837372839531
666,694,31,+,149.64525564490475
346,768,26,+,149.6203405352356
569,573,27,+,149.5854925623615
583,683,30,+,149.56142810604283
284,610,32,+,149.5588233359174
436,541,24,+,149.52681729316407
44,874,32,+,149.4679696763694
265,779,29,+,149.44162171129966
710,973,28,+,149.42382584738158
790,978,32,+,149.37431971462647
790,978,25,-,149.37431971462647
3,282,32,+,149.37322966732572
97,945,22,+,149.35255885453955
530,886,21,+,149.27093340086353
89,478,20,+,149.25023809402174
202,461,30,+,149.16982122468224
53,342,25,+,149.1210207699132
87,603,26,+,149.11238441053817
161,570,32,+,149.1078991062311
488,541,26,+,149.08157417746668
78,402,22,+,149.03336548207156
493,755,25,+,149.03268566071742
214,1001,23,+,148.96530210317465
394,656,24,+,148.9570275300005
70,1002,29,+,148.91474322096772
69,194,28,+,148.8564951616487
96,722,32,+,148.84794907124135
532,685,23,+,148.79809570201581
429,768,29,+,148.77069441417035
453,491,32,+,148.7647774306595
44,712,21,+,148.7474550799747
768,996,26,+,148.72788528676395
342,482,25,+,148.71693069813233
613,808,21,+,148.71173176190308
567,660,29,+,148.6998934277225
598,683,24,+,148.6956827223164
304,445,28,+,148.66449245827977
49,951,25,+,148.6552103455953
481,831,23,+,148.6433355376455
110,390,32,+,148.63672840562828
110,390,32,-,148.63672840562828
316,363,24,+,148.61851819551322
818,829,25,+,148.54834740482133
530,968,28,+,148.53715076870546
217,618,28,+,148.5269509141457
107,724,25,+,148.52122583558452
107,724,32,-,148.52122583558452
145,381,26,+,148.50711792417226
243,803,32,+,148.4735706307285
167,717,32,+,148.47204148841308
767,829,24,+,148.35799392393605
162,203,29,+,148.34293452775233
112,912,27,+,148.30295330997637
57,796,26,+,148.2753709395446
457,745,29,+,148.22034981956855
265,405,32,+,148.20286799152854
27,179,27,+,148.17729887144128
127,809,30,+,148.1717537395163
39,171,29,+,148.15433650133733
484,570,32,+,148.0589221688809
241,972,30,+,148.052873539824
843,975,29,+,148.04287965048286
707,721,32,+,148.04133153948632
252,590,32,+,148.03220592144424
22,312,31,+,148.02401567166999
44,646,31,+,148.0239869694005
226,646,25,+,148.0096014875472
213,307,27,+,147.9995669880257
120,626,30,+,147.97683990214014
258,448,27,+,147.9685697111642
99,717,25,+,147.93638264871663
148,536,27,-,147.92471468854004
148,536,24,+,147.92471468854004
41,356,32,+,147.877660309635
282,285,21,+,147.8304155017778
561,653,25,+,147.8204702211734
911,956,23,+,147.81366166328218
297,411,23,+,147.808899624874
535,747,21,+,147.8058301064806
455,517,25,+,147.78473110148195
853,859,23,+,147.76698058672653
48,900,24,+,147.6569978719795
603,708,28,+,147.64565598173797
325,585,22,+,147.63840298785811
636,843,27,+,147.6093682611551
603,769,32,+,147.60380834720627
223,264,24,+,147.54825854623988
166,525,23,+,147.5169493365415
143,212,32,+,147.505474071719
425,546,32,-,147.45444190752482
425,546,29,+,147.45444190752482
234,349,30,+,147.45088739213375
95,261,29,+,147.392371361203
143,451,32,+,147.38526060667493
548,715,26,+,147.37683948290885
264,967,32,+,147.3539198488513
761,916,23,+,147.3154241909808
457,567,25,+,147.28235376121333
88,194,24,+,147.25884089126495
25,724,32,+,147.22698168560623
345,969,28,+,147.16763861818666
701,813,26,+,147.16378644677496
808,872,24,+,147.13669932890494
684,930,32,+,147.11885020114474
371,798,32,+,147.1108258170029
85,329,20,+,147.0509996882644
395,660,32,+,147.04251076259442
